title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
LLM-Based Agents for Tool Learning: A Survey: W. Xu et al.,W Xu; C Huang; S Gao; S Shang,2025,Data Science and Engineering,review of tool-learning agents in this paper. We start by introducing the definition of the  tool learning task for Agents and then illustrating the typical architecture of the tool-learning,https://link.springer.com/article/10.1007/s41019-025-00296-9,https://link.springer.com/article/10.1007/s41019-025-00296-9,46,"/scholar?cites=2464249754623208169&as_sdt=5,33&sciodt=0,33&hl=en"
Easytool: Enhancing llm-based agents with concise tool instruction,S Yuan; K Song; J Chen; X Tan; Y Shen,2025,Proceedings of the …,"of current tool utilization in LLM-based agents and first point out the deficiencies of tool   , which creates high-quality tool instructions from documentation to facilitate tool usage in",https://aclanthology.org/2025.naacl-long.44/,https://aclanthology.org/2025.naacl-long.44.pdf,158,"/scholar?cites=15213361057645018401&as_sdt=5,33&sciodt=0,33&hl=en"
Llm agents making agent tools,G Wölflein; D Ferber; D Truhn,2025,Proceedings of the …,"Re-implement the tool function We perform an LLM call to re-implement the tool based on  the current implementation, the error diagnosis, and the plan to fix the error. Summarise the",https://aclanthology.org/2025.acl-long.1266/,https://aclanthology.org/2025.acl-long.1266.pdf,42,"/scholar?cites=17302589649293188991&as_sdt=5,33&sciodt=0,33&hl=en"
Executable code actions elicit better llm agents,X Wang; Y Chen; L Yuan; Y Zhang; Y Li,2024,Forty-first International …,"For each evaluation instance, we instruct LLM to generate one atomic tool call in the format  of a Python function call, JSON object, or text expression in a pre-defined format. A concrete",https://openreview.net/forum?id=jJ9BoXAfFa&trk=publi,https://openreview.net/pdf?id=jJ9BoXAfFa,463,"/scholar?cites=14417798504674200556&as_sdt=5,33&sciodt=0,33&hl=en"
Survey on evaluation of llm-based agents,A Yehudai; L Eden; A Li; G Uziel; Y Zhao,2025,arXiv preprint arXiv …,"AI Agents”, “Agents,” and “Agentic Systems”. We adopt the terms “LLM-based agents” and  “LLM agents process ensures accurate and efficient function calling within the LLM’s workflow.",https://arxiv.org/abs/2503.16416,https://arxiv.org/pdf/2503.16416,140,"/scholar?cites=15426870596102221307&as_sdt=5,33&sciodt=0,33&hl=en"
Avatar: Optimizing llm agents for tool usage via contrastive reasoning,S Wu; S Zhao; Q Huang; K Huang,2024,Advances in …,techniques that enable LLM agents to effectively use these  framework that optimizes an LLM  agent to effectively leverage  prompts to the LLM agent by contrastively reasoning between,https://proceedings.neurips.cc/paper_files/paper/2024/hash/2db8ce969b000fe0b3fb172490c33ce8-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/2db8ce969b000fe0b3fb172490c33ce8-Paper-Conference.pdf,71,"/scholar?cites=1383898048095419307&as_sdt=5,33&sciodt=0,33&hl=en"
CToolEval: A Chinese benchmark for LLM-powered agent evaluation in real-world API interactions,Z Guo; Y Huang; D Xiong,2024,Findings of the Association for …,"an LLM-powered agent has invoked an appropriate tool,  the API in a single-tool scenario,  or whether the agent can  of API parameters to make the correct calls in a multi-tool scenario.",https://aclanthology.org/2024.findings-acl.928/,https://aclanthology.org/2024.findings-acl.928.pdf,21,"/scholar?cites=17565485091412636270&as_sdt=5,33&sciodt=0,33&hl=en"
Small llms are weak tool learners: A multi-llm agent,W Shen; C Li; H Chen; M Yan; X Quan,2024,Proceedings of the …,"LLM requires potential retraining. To address these challenges, we propose a multiLLM agent  framework for tool  the capabilities of a single LLM into three components, namely planner,",https://aclanthology.org/2024.emnlp-main.929/,https://aclanthology.org/2024.emnlp-main.929.pdf,119,"/scholar?cites=2111122559950733757&as_sdt=5,33&sciodt=0,33&hl=en"
Axis: Efficient human-agent-computer interaction with api-first llm-based agents,J Lu; Z Zhang; F Yang; J Zhang; L Wang,2025,Proceedings of the …,"AXIS, a novel LLM-based agents framework that prioritize actions  Our work contributes to a  new humanagent-computer  into agents in the era of LLMs, paving the way towards an agent-",https://aclanthology.org/2025.acl-long.381/,https://aclanthology.org/2025.acl-long.381.pdf,20,"/scholar?cites=5950880429004683761&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on code generation with llm-based agents,Y Dong; X Jiang; J Qian; T Wang; K Zhang,2025,arXiv preprint arXiv …,Integration and Retrieval Enhancement Integrating external tools with LLMs is one of the  keys for single agents to break through their own generation capability boundaries. Building on,https://arxiv.org/abs/2508.00083,https://arxiv.org/pdf/2508.00083,56,"/scholar?cites=7337704227375584156&as_sdt=5,33&sciodt=0,33&hl=en"
TPTU: large language model-based AI agents for task planning and tool usage,J Ruan; Y Chen; B Zhang; Z Xu; T Bao; G Du,2023,arXiv preprint arXiv …,"of external tools. In this paper, we first propose a structured framework tailored for LLM-based  AI Agents  two distinct types of agents (ie, one-step agent and sequential agent) to execute",https://arxiv.org/abs/2308.03427,https://arxiv.org/pdf/2308.03427,56,"/scholar?cites=7916725756616343845&as_sdt=5,33&sciodt=0,33&hl=en"
Tptu: Task planning and tool usage of large language model-based ai agents,J Ruan; Y Chen; B Zhang; Z Xu; T Bao,2023,… foundation models for …,"of external tools. In this paper, we first propose a structured framework tailored for LLM-based  AI Agents  two distinct types of agents (ie, one-step agent and sequential agent) to execute",https://openreview.net/forum?id=GrkgKtOjaH,https://openreview.net/pdf?id=GrkgKtOjaH,194,"/scholar?cites=215173853357937829&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-based agents for software engineering: A survey,J Liu; K Wang; Y Chen; X Peng; Z Chen,2024,ACM Transactions on …,"LLM-based agents for SE. We collect 124 papers and categorize them from two perspectives,  ie, the SE and agent  In summary, tool feedback enhances code generation by integrating a",https://dl.acm.org/doi/abs/10.1145/3796507,https://dl.acm.org/doi/pdf/10.1145/3796507,193,"/scholar?cites=10431165992050133755&as_sdt=5,33&sciodt=0,33&hl=en"
Mllm-tool: A multimodal large language model for tool agent learning,C Wang; W Luo; S Dong; X Xuan; Z Li,2025,2025 IEEE/CVF …,"-Tool, a method that leverages the LLM to perform the role of a multi-modality tool agent. The   For the large language model component of MLLMTool, we select a range of leading LLMs,",https://ieeexplore.ieee.org/abstract/document/10943671/,https://arxiv.org/pdf/2401.10727,36,"/scholar?cites=8825525633497482587&as_sdt=5,33&sciodt=0,33&hl=en"
Autoagent: A fully-automated and zero-code framework for llm agents,J Tang; T Fan; C Huang,2025,arXiv preprint arXiv:2502.05957,"This approach does not rely on the LLM’s inherent tool-use capabilities. Leveraging the  superior code-generation abilities of modern LLMs, we transform the tool-use paradigm into a",https://arxiv.org/abs/2502.05957,https://arxiv.org/pdf/2502.05957?,33,"/scholar?cites=11696697631961976432&as_sdt=5,33&sciodt=0,33&hl=en"
Tool and Agent Selection for Large Language Model Agents in Production: A Survey,E Lumer; A Gulati; F Nizar; D Hedroits; A Mehta,2025,NA,"and agents grows, a fundamental challenge emerges regarding how an LLM can effectively  select the right tool or agent at the right time. This challenge, referred to as tool selection,",https://www.preprints.org/manuscript/202512.1050,https://www.preprints.org/frontend/manuscript/9402a980820b7b420ea80a1871a9c0d4/download_pub,3,"/scholar?cites=13796579145892288246&as_sdt=5,33&sciodt=0,33&hl=en"
"If llm is the wizard, then code is the wand: A survey on how code empowers large language models to serve as intelligent agents",K Yang; J Liu; J Wu; C Yang; YR Fung; S Li,2024,arXiv preprint arXiv …,"(2023a) design a LLM-based penetration testing tool and find that LLMs demonstrate  proficiency in using testing tools, interpreting outputs, and proposing subsequent actions. Two",https://arxiv.org/abs/2401.00812,https://arxiv.org/pdf/2401.00812,124,"/scholar?cites=9078516900429750083&as_sdt=5,33&sciodt=0,33&hl=en"
ToolFuzz--Automated Agent Tool Testing,I Milev; M Balunović; M Baader; M Vechev,2025,arXiv preprint arXiv …,"agents often rely on tools, such as web search or database APIs. As the agent provides the  LLM with tool  as not only the tool inputs Ij generated by the agent LLM are not equal, but the",https://arxiv.org/abs/2503.04479,https://arxiv.org/pdf/2503.04479,17,"/scholar?cites=3865026512107596574&as_sdt=5,33&sciodt=0,33&hl=en"
Modelscope-agent: Building your customizable agent system with open-source large language models,C Li; H Chen; M Yan; W Shen; H Xu; Z Wu,2023,Proceedings of the …,"In summary, we build the agent by combining all the modules: LLM controller, tool-use   argument number in the API is |A|, and the number of arguments in the agent API request is |A∗|,",https://aclanthology.org/2023.emnlp-demo.51/,https://aclanthology.org/2023.emnlp-demo.51.pdf,50,"/scholar?cites=2246653548879289665&as_sdt=5,33&sciodt=0,33&hl=en"
"Large language model agent: A survey on methodology, applications and challenges",J Luo; W Zhang; Y Yuan; Y Zhao; J Yang; Y Gu,2025,arXiv preprint arXiv …,"Tools used by LLM agents Since LLM agents do not perform well in  , external tools are  introduced to help the LLM agents perform these tasks more effectively. These external tools can",https://arxiv.org/abs/2503.21460,https://arxiv.org/pdf/2503.21460?,140,"/scholar?cites=2553384233263415865&as_sdt=5,33&sciodt=0,33&hl=en"
SoK: Agentic Skills--Beyond Tool Use in LLM Agents,Y Jiang; D Li; H Deng; B Ma; X Wang; Q Wang,2026,arXiv preprint arXiv …,"What is new is the convergence of these ideas in the LLM agent [11], [12].  LLM agents  broadly [13], [14], [15], [16], [17], [18], [19], focus on tool use [20], [21], [22], or address multi-agent",https://arxiv.org/abs/2602.20867,https://arxiv.org/pdf/2602.20867,3,"/scholar?cites=14869824433842807952&as_sdt=5,33&sciodt=0,33&hl=en"
CodeNav: Beyond tool-use to using real-world codebases with LLM agents,T Gupta; L Weihs; A Kembhavi,2024,arXiv preprint arXiv:2406.12276,an LLM agent that navigates and leverages previously unseen code repositories to solve user  queries. In contrast to tool-use LLM agents that  for LLM agents to move beyond tool-use to,https://arxiv.org/abs/2406.12276,https://arxiv.org/pdf/2406.12276?,7,"/scholar?cites=18408096470681064413&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-brained gui agents: A survey,C Zhang; S He; J Qian; B Li; L Li; S Qin; Y Kang,2024,arXiv preprint arXiv …,"articles on GUI automation and LLM agents, as these topics closely relate  and books on GUI  automation, LLM agents, and their integration, as  A survey of the tool usage in LLM agents.",https://arxiv.org/abs/2411.18279,https://arxiv.org/pdf/2411.18279,146,"/scholar?cites=8932511150192298408&as_sdt=5,33&sciodt=0,33&hl=en"
CompileAgent: Automated real-world repo-level compilation with tool-integrated LLM-based agent system,L Hu; G Chen; X Shang; S Cheng; B Wu,2025,Proceedings of the …,"LLM-based agents in various fields, we propose CompileAgent, the first LLM-based agent   CompileAgent integrates five tools and a flow-based agent strategy, enabling interaction with",https://aclanthology.org/2025.acl-long.103/,https://aclanthology.org/2025.acl-long.103.pdf,10,"/scholar?cites=6125838442376788470&as_sdt=5,33&sciodt=0,33&hl=en"
AutoTool: Efficient tool selection for large language model agents,J Jia; Q Li,2026,Proceedings of the AAAI Conference on Artificial …,"Such inertia is widely present in many domain tasks, where LLM agents  tool selection in  LLM agents. AutoTool constructs a graph representation capturing the observed inertia in tool",https://ojs.aaai.org/index.php/AAAI/article/view/40389,https://ojs.aaai.org/index.php/AAAI/article/view/40389/44350,3,"/scholar?cites=2658291224664167039&as_sdt=5,33&sciodt=0,33&hl=en"
Agent-safetybench: Evaluating the safety of llm agents,Z Zhang; S Cui; Y Lu; J Zhou; J Yang; H Wang,2024,arXiv preprint arXiv …,LLM agents reveals a concerning result: none of the agents achieves a safety score above  60%. This highlights significant safety challenges in LLM agents and  LLMs with tool usage,https://arxiv.org/abs/2412.14470,https://arxiv.org/pdf/2412.14470,117,"/scholar?cites=13632653504669362134&as_sdt=5,33&sciodt=0,33&hl=en"
Agentops: Enabling observability of llm agents,L Dong; Q Lu; L Zhu,2024,arXiv preprint arXiv:2411.05285,"Agents primarily initiate LLM calls, which can lead to API or  These LLM applications also  involve LLM-agent projects and  AgentOps platforms to enhance agent system observability in",https://arxiv.org/abs/2411.05285,https://arxiv.org/pdf/2411.05285?,34,"/scholar?cites=4672540737788735931&as_sdt=5,33&sciodt=0,33&hl=en"
Progent: Programmable privilege control for llm agents,T Shi; J He; Z Wang; H Li; L Wu; W Guo,2025,arXiv preprint arXiv …,The core problem that enables attacks to succeed lies in over-privileged tool access. We   LLM agents. Progent enforces security at the tool level by restricting agents to performing tool,https://arxiv.org/abs/2504.11703,https://arxiv.org/pdf/2504.11703,50,"/scholar?cites=12482402578480328066&as_sdt=5,33&sciodt=0,33&hl=en"
Tool-to-agent retrieval: Bridging tools and agents for scalable llm multi-agent systems,E Lumer; F Nizar; A Gulati; PH Basavaraju,2025,arXiv preprint arXiv …,builds tool retrieval for LLM agents by embedding tool descriptions and metadata in a tool   Retrieval-augmented generation (RAG) enables LLM agents to access external knowledge,https://arxiv.org/abs/2511.01854,https://arxiv.org/pdf/2511.01854,4,"/scholar?cites=8447970776994906111&as_sdt=5,33&sciodt=0,33&hl=en"
ACEBench: A comprehensive evaluation of LLM tool usage,C Chen; X Hao; W Liu; X Huang; X Zeng,2025,Findings of the …,"This paper introduces ACEBench, a comprehensive tool-use benchmark designed to  evaluate the tool-use capabilities of Large Language Models (LLMs), including data from three",https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.697.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.697.pdf,6,"/scholar?cites=17525008380941340825&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluation and benchmarking of llm agents: A survey,M Mohammadi; Y Li; J Lo; W Yip,2025,Proceedings of the 31st ACM SIGKDD …,"Tool Use: Tool use is a core capability for LLM-based agents,  In this survey, tool use involves  invocation of a single tool  with function calling; more complex cases of determining tool",https://dl.acm.org/doi/abs/10.1145/3711896.3736570,https://dl.acm.org/doi/pdf/10.1145/3711896.3736570,87,"/scholar?cites=4143708014406616729&as_sdt=5,33&sciodt=0,33&hl=en"
Tptu-v2: Boosting task planning and tool usage of large language model-based agents in real-world industry systems,Y Kong; J Ruan; Y Chen; B Zhang; T Bao,2024,Proceedings of the …,and Tool Usage (TPTU) abilities of LLM-based agents in the  three challenges: (1) API  Retriever that is based on contrastive  challenges LLMbased agents face in task planning and tool,https://aclanthology.org/2024.emnlp-industry.27/,https://aclanthology.org/2024.emnlp-industry.27.pdf,81,"/scholar?cites=12804145351990415605&as_sdt=5,33&sciodt=0,33&hl=en"
Toolfactory: Automating tool generation by leveraging llm to understand rest api documentations,X Ni; Q Wang; Y Zhang; P Hong,2025,arXiv preprint arXiv:2501.16945,"To address the limitations in tool agent development, we propose an open-source  pipeline, ToolFactory1(Figure 2), which autonomously generates tools from any REST",https://arxiv.org/abs/2501.16945,https://arxiv.org/pdf/2501.16945?,8,"/scholar?cites=4912718431406975701&as_sdt=5,33&sciodt=0,33&hl=en"
"Toolsandbox: A stateful, conversational, interactive evaluation benchmark for llm tool use capabilities",J Lu; T Holleis; Y Zhang; B Aumayer,2025,Findings of the …,"tool-use benchmark. To the best of our knowledge, TOOLSANDBOX is the first LLM tool-use   be a valuable addition to LLM evaluation suites, pushing the boundary of tool-use research.",https://aclanthology.org/2025.findings-naacl.65/,https://aclanthology.org/2025.findings-naacl.65.pdf,99,"/scholar?cites=3502961825382118518&as_sdt=5,33&sciodt=0,33&hl=en"
Aios: Llm agent operating system,K Mei; X Zhu; W Xu; W Hua; M Jin; Z Li; S Xu,2024,arXiv preprint arXiv …,"Allowing unrestricted access to LLM or tool resources can lead to inefficient or even  running  LLMbased agents, we introduce AIOS, an architecture designed to serve LLM-based agents",https://arxiv.org/abs/2403.16971,https://arxiv.org/pdf/2403.16971?,133,"/scholar?cites=15660429062502117995&as_sdt=5,33&sciodt=0,33&hl=en"
The Evolution of Tool Use in LLM Agents: From Single-Tool Call to Multi-Tool Orchestration,H Xu; C Li; X Ma; X Ou; Z Zhang; T He; X Liu,2026,arXiv preprint arXiv …,"to multi-tool orchestration over long  -tool LLM agents and analyzes the state of the art in  this rapidly developing area. First, we unify task formulations and distinguish single-call tool use",https://arxiv.org/abs/2603.22862,,0,
Imprompter: Tricking llm agents into improper tool use,X Fu; S Li; Z Wang; Y Liu; RK Gupta,2024,arXiv preprint arXiv …,"that encourages specific tool misuse. We perform this optimization on open-weight LLM agents  and  directly to closed-weight production-level LLM agents. Concretely, we show text-only",https://arxiv.org/abs/2410.14923,https://arxiv.org/pdf/2410.14923,67,"/scholar?cites=7172446243117684997&as_sdt=5,33&sciodt=0,33&hl=en"
Rcagent: Cloud root cause analysis by autonomous agents with tool-augmented large language models,Z Wang; Z Liu; Y Zhang; A Zhong; J Wang,2024,Proceedings of the 33rd …,"We present RCAgent, a tool-augmented LLM autonomous agent framework for practical  and privacy-aware industrial RCA usage. Running on an internally deployed model rather than",https://dl.acm.org/doi/abs/10.1145/3627673.3680016,https://dl.acm.org/doi/pdf/10.1145/3627673.3680016,125,"/scholar?cites=16704008126599467012&as_sdt=5,33&sciodt=0,33&hl=en"
Llm with tools: A survey,Z Shen,2024,arXiv preprint arXiv:2409.18807,"The tool executor agent is charged with mimicking the tool’s operational process, fielding  requests from the assistant agent, and formulating responses leveraging the tool’s  of actual API",https://arxiv.org/abs/2409.18807,https://arxiv.org/pdf/2409.18807?,113,"/scholar?cites=11716785278761722307&as_sdt=5,33&sciodt=0,33&hl=en"
"You name it, i run it: An llm agent to execute tests of arbitrary projects",I Bouzenia; M Pradel,2025,Proceedings of the ACM on Software Engineering,"concept of LLM agents. By LLM agent we here mean a system that uses an LLM to autonomously   In addition to the tools described above, we provide the agent with a special tool called",https://dl.acm.org/doi/abs/10.1145/3728922,https://dl.acm.org/doi/pdf/10.1145/3728922,61,"/scholar?cites=15772576651984227686&as_sdt=5,33&sciodt=0,33&hl=en"
"A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",X Li,2025,Proceedings of the 31st international conference on …,"Additionally, we also investigate the workflows for tool use. Such exploration is based on  three universal LLM-profile roles. 3) Highlighting essential perspectives on LMPRs, workflows,",https://aclanthology.org/2025.coling-main.652/,https://aclanthology.org/2025.coling-main.652.pdf,57,"/scholar?cites=14352459729605501326&as_sdt=5,33&sciodt=0,33&hl=en"
"Exploring large language model based intelligent agents: Definitions, methods, and prospects",Y Cheng; C Zhang; Z Zhang; X Meng; S Hong,2024,arXiv preprint arXiv …,"tool utilization, and responses to environmental feedback. We also delve into the mechanisms  of deploying LLMbased agents in multi-agent  communication issues between agents. The",https://arxiv.org/abs/2401.03428,https://arxiv.org/pdf/2401.03428,251,"/scholar?cites=13524954284397213174&as_sdt=5,33&sciodt=0,33&hl=en"
Autogen: Enabling next-gen LLM applications via multi-agent conversations,Q Wu; G Bansal; J Zhang; Y Wu; B Li; E Zhu,2024,First conference on …,"LLM applications by composing multiple agents to converse with each other to accomplish  tasks. AutoGen agents  of Figure 1, an LLM-backed assistant agent and a tool- and human-",https://openreview.net/forum?id=BAakY1hNKS&utm_source=,https://openreview.net/pdf?id=BAakY1hNKS,1618,"/scholar?cites=8332866178449503775&as_sdt=5,33&sciodt=0,33&hl=en"
Tool learning in the wild: Empowering language models as automatic tool agents,Z Shi; S Gao; L Yan; Y Feng; X Chen; Z Chen,2025,Proceedings of the …,"that trains the LLM as an automated tool agent from synthetic  , where the LLM is trained  to parse diverse tool documentation  the LLM as a tool agent, which benefits from the LLM’s",https://dl.acm.org/doi/abs/10.1145/3696410.3714825,https://dl.acm.org/doi/pdf/10.1145/3696410.3714825,55,"/scholar?cites=9498023605403911279&as_sdt=5,33&sciodt=0,33&hl=en"
agentar: Creating augmented reality applications with tool-augmented llm-based autonomous agents,C Zhu; SK Hsia; X Hu; Z Liu; J Shi,2025,Proceedings of the 38th …,"a tool-augmented LLM agent to empower AR application creation. By leveraging the agent’  capabilities, augmented by a specialized AR-focused tool library, we aim to automate the AR",https://dl.acm.org/doi/abs/10.1145/3746059.3747676,https://dl.acm.org/doi/full/10.1145/3746059.3747676,8,"/scholar?cites=2909842038433279784&as_sdt=5,33&sciodt=0,33&hl=en"
Agentharm: A benchmark for measuring harmfulness of llm agents,M Andriushchenko; A Souly; M Dziemian,2024,arXiv preprint arXiv …,We use a basic system prompt which provides extra guidance to the LLM agent to encourage  successful tool calls and avoid common failure modes like asking the user to perform the,https://arxiv.org/abs/2410.09024,https://arxiv.org/pdf/2410.09024,191,"/scholar?cites=2401564792328774425&as_sdt=5,33&sciodt=0,33&hl=en"
Injecagent: Benchmarking indirect prompt injections in tool-integrated large language model agents,Q Zhan; Z Liang; Z Ying; D Kang,2024,Findings of the Association for …,the vulnerability of tool-integrated LLM agents to IPI attacks.  We evaluate 30 different  LLM agents and show that agents  the widespread deployment of LLM Agents. Our benchmark,https://aclanthology.org/2024.findings-acl.624/,https://aclanthology.org/2024.findings-acl.624.pdf,301,"/scholar?cites=13661636991686611462&as_sdt=5,33&sciodt=0,33&hl=en"
Scalemcp: Dynamic and auto-synchronizing model context protocol tools for llm agents,E Lumer; A Gulati; VK Subbiah; PH Basavaraju,2025,… Joint Conference on …,"ScaleMCP, a novel tool selection approach that dynamically equips LLM agents with a MCP   LLM agent tool selection for MCP servers (tools), encompassing an auto-synchronizing tool",https://link.springer.com/chapter/10.1007/978-3-032-15632-7_2,https://arxiv.org/pdf/2505.06416?,27,"/scholar?cites=2722556613693685568&as_sdt=5,33&sciodt=0,33&hl=en"
Memtool: Optimizing short-term memory management for dynamic tool calling in llm agent multi-turn conversations,E Lumer; A Gulati; VK Subbiah; PH Basavaraju,2025,arXiv preprint arXiv …,"Large Language Model (LLM) agents have shown significant autonomous capabilities in   dent tool usage. We introduce MemTool, a short-term memory framework enabling LLM agents",https://arxiv.org/abs/2507.21428,https://arxiv.org/pdf/2507.21428,14,"/scholar?cites=11106968513563088037&as_sdt=5,33&sciodt=0,33&hl=en"
Agentdojo: A dynamic environment to evaluate prompt injection attacks and defenses for llm agents,E Debenedetti; J Zhang; M Balunovic,2024,Advances in …,are vulnerable to prompt injection attacks where data returned by external tools hijacks  the agent to execute malicious tasks. To measure the adversarial robustness of AI,https://proceedings.neurips.cc/paper_files/paper/2024/hash/97091a5177d8dc64b1da8bf3e1f6fb54-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/97091a5177d8dc64b1da8bf3e1f6fb54-Paper-Datasets_and_Benchmarks_Track.pdf,322,"/scholar?cites=18413357951230627732&as_sdt=5,33&sciodt=0,33&hl=en"
A joint optimization framework for enhancing efficiency of tool utilization in llm agents,B Wu; E Meij; E Yilmaz,2025,Findings of the Association for …,To address the inefficiency issue of LLM agents for tool utilization caused by an incomplete   instructions in the agent prompt and tool descriptions. Inspired by tool learning of humans,https://aclanthology.org/2025.findings-acl.1149/,https://aclanthology.org/2025.findings-acl.1149.pdf,6,"/scholar?cites=14319915425551719816&as_sdt=5,33&sciodt=0,33&hl=en"
Mcp-zero: Active tool discovery for autonomous llm agents,X Fei; X Zheng; H Feng,2025,arXiv preprint arXiv:2506.01056,"LLMs) to act as tool-using agents, but injecting thousands of tool schemas into the prompt is   a proactive agent framework that lets the LLM itself decide when and which external tools to",https://arxiv.org/abs/2506.01056,https://arxiv.org/pdf/2506.01056?,18,"/scholar?cites=1251453900118793602&as_sdt=5,33&sciodt=0,33&hl=en"
Learning to Rewrite Tool Descriptions for Reliable LLM-Agent Tool Use,R Guo; K Dong; X Gao; K Das,2026,arXiv preprint arXiv:2602.20426,"of LLM-based agents depends not only on the agent itself but also on the quality of the  tool interfaces it consumes. While prior work has focused heavily on agent fine-tuning, tool",https://arxiv.org/abs/2602.20426,https://arxiv.org/pdf/2602.20426,0,
GeoJSON agents: a multi-agent LLM architecture for geospatial analysis—function calling vs. code generation,Q Luo; Q Lin; L Xu; S Wu; R Mao; C Wang; H Feng,2026,Big Earth …,"agents—a novel multi-agent LLM  adopted LLM enhancement techniques: function calling  and code generation. The architecture integrates three core components: task parsing, agent",https://www.tandfonline.com/doi/abs/10.1080/20964471.2026.2615511,https://www.tandfonline.com/doi/full/10.1080/20964471.2026.2615511,3,"/scholar?cites=7947254739500461520&as_sdt=5,33&sciodt=0,33&hl=en"
Maltool: Malicious tool attacks on LLM agents,Y Hu; Y Jia; M Li; D Song; N Gong,2026,arXiv preprint arXiv:2602.12194,"For the first question, we propose a taxonomy of malicious tool behaviors in LLM-agent  settings based on the confidentiality–integrity–availability (CIA) triad, as illustrated in Figure 1.",https://arxiv.org/abs/2602.12194,https://arxiv.org/pdf/2602.12194,1,"/scholar?cites=9477479926642688342&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on the optimization of large language model-based agents,S Du; J Zhao; J Shi; Z Xie; X Jiang; Y Bai,2026,ACM Computing …,"-free strategies that optimize agent behavior through prompt  for agents, review key applications  of LLM-based agents, and  This distinction also separates LLM-based agents from tool-",https://dl.acm.org/doi/abs/10.1145/3789261,https://dl.acm.org/doi/full/10.1145/3789261,24,"/scholar?cites=11666181406528668769&as_sdt=5,33&sciodt=0,33&hl=en"
Tulip Agent--Enabling LLM-Based Agents to Solve Tasks Using Large Tool Libraries,F Ocker; D Tanneberg; J Eggert; M Gienger,2024,arXiv preprint arXiv …,"tulip agent, an architecture for autonomous LLM-based agents with Create, Read, Update,  and Delete access to a tool  In contrast to state-of-the-art implementations, tulip agent does not",https://arxiv.org/abs/2407.21778,https://arxiv.org/pdf/2407.21778?,10,"/scholar?cites=2452976701906408068&as_sdt=5,33&sciodt=0,33&hl=en"
Advanced tool learning and selection system (atlass): A closed-loop framework using llm,MA Haque; J Williams; S Siddique,2025,… on Service-Oriented …,The combination of LLM agents with external tools enables models to solve  complex tasks beyond their knowledge base. Human-designed tools are inflexible and restricted,https://ieeexplore.ieee.org/abstract/document/11126148/,https://arxiv.org/pdf/2503.10071,10,"/scholar?cites=9297690833334013727&as_sdt=5,33&sciodt=0,33&hl=en"
Toolace: Winning the points of llm function calling,W Liu; X Huang; X Zeng; X Hao; S Yu; D Li,2024,arXiv preprint arXiv …,"documentation, product specifications, user guides, and tutorials), we prompt an agent  powered by a frontier LLM to extract an API domain along with all possible API functionalities or",https://arxiv.org/abs/2409.00920,https://arxiv.org/pdf/2409.00920,130,"/scholar?cites=4243709917547674101&as_sdt=5,33&sciodt=0,33&hl=en"
Empowering LLM-based Agents: Methods and Challenges in Tool Use,X Du,2025,Applied and Computational Engineering,for empowering these agents by extending their  agents to use tools effectively. This paper  addresses this gap by providing a comprehensive survey of tool use in LLM-based agents. We,https://ace.ewapub.com/article/view/28954,https://ace.ewapub.com/article/view/28954.pdf,0,
"Repairagent: An autonomous, llm-based agent for program repair",I Bouzenia; P Devanbu; M Pradel,2025,2025 IEEE/ACM 47th …,"Importantly, we do not hard-code how and when to use these tools, but instead let the LLM  autonomously decide which tool to invoke next, based on previously gathered information",https://ieeexplore.ieee.org/abstract/document/11029914/,https://arxiv.org/pdf/2403.17134?,308,"/scholar?cites=15142625290678404182&as_sdt=5,33&sciodt=0,33&hl=en"
Llm agents can autonomously exploit one-day vulnerabilities,R Fang; R Bindu; A Gupta; D Kang,2024,arXiv preprint arXiv:2404.08144,"LLM agent that can exploit 87% of the one-day vulnerabilities we collected. To do so, we  simply give the agent  For example, tool-assisted LLM agents are now capable of performing",https://arxiv.org/abs/2404.08144,https://arxiv.org/pdf/2404.08144?,170,"/scholar?cites=7018314532557140475&as_sdt=5,33&sciodt=0,33&hl=en"
The berkeley function calling leaderboard (bfcl): From tool use to agentic evaluation of large language models,SG Patil; H Mao; F Yan; CCJ Ji; V Suresh,2025,… on Machine Learning,"Benchmark for Function Calling. Quite a few benchmarks have been proposed to test  LLM’s ability to perform function calling, in this work, we focus on those designed to evaluate a",https://openreview.net/forum?id=2GmDdhBdDk,https://openreview.net/pdf?id=2GmDdhBdDk,247,"/scholar?cites=17958282837512638399&as_sdt=5,33&sciodt=0,33&hl=en"
